2026-05-19|12:07:01|www.rfi.fr|25
2026-05-19|12:07:01|www.bbc.com|442
2026-05-19|12:07:01|www.amazon.com|-1
2026-05-19|12:07:01|www.microsoft.com|27
2026-05-19|12:07:01|www.cloudflare.com|7
2026-05-19|12:07:01|www.github.com|122
2026-05-19|12:08:01|www.google.com|81
2026-05-19|12:08:01|www.youtube.com|82
2026-05-19|12:08:01|www.facebook.com|-1
2026-05-19|12:08:01|www.wikipedia.org|603
2026-05-19|12:08:01|www.rfi.fr|26
2026-05-19|12:08:01|www.bbc.com|368
2026-05-19|12:08:01|www.amazon.com|167
2026-05-19|12:08:01|www.microsoft.com|69
2026-05-19|12:08:01|www.cloudflare.com|13
2026-05-19|12:08:01|www.github.com|186
2026-05-19|12:09:01|www.google.com|88
2026-05-19|12:09:01|www.youtube.com|84
2026-05-19|12:10:01|www.google.com|89
2026-05-19|12:10:01|www.youtube.com|83
2026-05-19|12:10:01|www.facebook.com|25
2026-05-19|12:10:01|www.wikipedia.org|111
2026-05-19|12:10:01|www.rfi.fr|27
2026-05-19|12:10:01|www.bbc.com|25
2026-05-19|12:10:01|www.amazon.com|27
2026-05-19|12:10:01|www.microsoft.com|37
2026-05-19|12:10:01|www.cloudflare.com|152
2026-05-19|12:10:01|www.github.com|121
2026-05-19|12:11:01|www.google.com|84
2026-05-19|12:11:01|www.youtube.com|83
2026-05-19|12:11:01|www.facebook.com|26
2026-05-19|12:11:01|www.wikipedia.org|111
2026-05-19|12:11:01|www.rfi.fr|25
2026-05-19|12:11:01|www.bbc.com|30
2026-05-19|12:11:01|www.amazon.com|24
2026-05-19|12:11:01|www.microsoft.com|30
2026-05-19|12:11:01|www.cloudflare.com|12
2026-05-19|12:11:01|www.github.com|122
2026-05-19|12:12:01|www.google.com|84
2026-05-19|12:12:01|www.youtube.com|82
2026-05-19|12:12:01|www.facebook.com|291
2026-05-19|12:12:01|www.wikipedia.org|438
2026-05-19|12:12:01|www.rfi.fr|26
2026-05-19|12:12:01|www.bbc.com|344
2026-05-19|12:12:01|www.amazon.com|26
2026-05-19|12:12:01|www.microsoft.com|549
2026-05-19|12:12:01|www.cloudflare.com|17
2026-05-19|12:12:01|www.github.com|126
2026-05-19|12:13:01|www.google.com|148
2026-05-19|12:13:01|www.youtube.com|85
2026-05-19|12:13:01|www.facebook.com|24
2026-05-19|12:13:01|www.wikipedia.org|111
2026-05-19|12:13:01|www.rfi.fr|444
2026-05-19|12:13:01|www.bbc.com|26
2026-05-19|12:13:01|www.amazon.com|492
2026-05-19|12:13:01|www.microsoft.com|489
2026-05-19|12:13:01|www.cloudflare.com|9
2026-05-19|12:13:01|www.github.com|191
2026-05-19|12:14:01|www.google.com|81
2026-05-19|12:14:01|www.youtube.com|253
2026-05-19|12:14:01|www.facebook.com|31
2026-05-19|12:14:01|www.wikipedia.org|474
2026-05-19|12:14:01|www.rfi.fr|459
2026-05-19|12:14:01|www.bbc.com|27
2026-05-19|12:14:01|www.amazon.com|118
2026-05-19|12:14:01|www.microsoft.com|26
2026-05-19|12:14:01|www.cloudflare.com|78
2026-05-19|12:14:01|www.github.com|334
2026-05-19|12:15:01|www.google.com|83
2026-05-19|12:15:01|www.youtube.com|127
2026-05-19|12:15:01|www.facebook.com|224
2026-05-19|12:15:01|www.wikipedia.org|111
2026-05-19|12:15:01|www.rfi.fr|390
2026-05-19|12:15:01|www.bbc.com|458
2026-05-19|12:15:01|www.amazon.com|25
2026-05-19|12:15:01|www.microsoft.com|27
2026-05-19|12:15:01|www.cloudflare.com|6
2026-05-19|12:15:01|www.github.com|392
2026-05-19|12:16:01|www.google.com|82
2026-05-19|12:16:01|www.youtube.com|88
2026-05-19|12:16:01|www.facebook.com|25
2026-05-19|12:16:01|www.wikipedia.org|297
2026-05-19|12:16:01|www.rfi.fr|27
2026-05-19|12:16:01|www.bbc.com|25
2026-05-19|12:16:01|www.amazon.com|30
2026-05-19|12:16:01|www.microsoft.com|25
2026-05-19|12:16:01|www.cloudflare.com|6
2026-05-19|12:16:01|www.github.com|123
